Fri Feb 07 2020 22:30:33 GMT-0500 (Eastern Standard Time) - Run Time: 3131ms

Cross Tabulation Query Form - Trip - 2016 v1.1

Row: 2006 GTA zone of origin - gta06_orig
Column: Straight line trip length in Metre - trip_m
Table: Planning district of origin - pd_orig

RowG:
ColG:
TblG:(1)

Filters:
Start time of trip - start_time In 1500-1900
and
2006 GTA zone of origin - gta06_orig In 1-90
and
2006 GTA zone of destination - gta06_dest In 1-90

Trip 2016
ROW : gta06_orig
COLUMN : trip_m

TABLE    : pd_orig (PD 1 of Toronto)

  gta06_orig      trip_m      total
          69         615         17
          69         621         46
          69         630         19
          69         637         23
          69         640         16
          69         649         52
          69         659         24
          69         662         14
          69         668         30
          69         679         25
          69         692          6
          69         695          6
          69         711         15
          69         719          9
          69         722         33
          69         724        121
          69         733         30
          69         734          7
          69         784        163
          69         787         20
          69         811          7
          69         815         21
          69         819         18
          69         823         20
          69         827        185
          69         832         44
          69         834         42
          69         845          6
          69         846         23
          69         848         11
          69         851         30
          69         855         23
          69         859         12
          69         862         21
          69         870         28
          69         876         14
          69         879        124
          69         882         47
          69         886         19
          69         890         24
          69         895        145
          69         897         34
          69         898         53
          69         900         12
          69         903         14
          69         906         50
          69         908         37
          69         916         66
          69         919         11
          69         926         86
          69         932         58
          69         935         30
          69         941         53
          69         942         12
          69         943        176
          69         953         27
          69         959         37
          69         960         21
          69         962          7
          69         963         61
          69         964        119
          69         967         83
          69         973          4
          69         975          5
          69         978        137
          69         985         32
          69         990        161
          69         998         23
          69        1004        126
          69        1007         58
          69        1014         33
          69        1016         32
          69        1037         40
          69        1039         24
          69        1046         28
          69        1053        132
          69        1061         35
          69        1062         27
          69        1065         19
          69        1069        141
          69        1075         30
          69        1078         33
          69        1080        145
          69        1083         42
          69        1096         20
          69        1098          7
          69        1100         99
          69        1101        117
          69        1110         11
          69        1113         12
          69        1114         32
          69        1115         34
          69        1124         16
          69        1125        127
          69        1129         31
          69        1134         48
          69        1137         18
          69        1143         81
          69        1144         39
          69        1145         20
          69        1148          5
          69        1149         10
          69        1151         19
          69        1152         11
          69        1153         18
          69        1154         32
          69        1155        171
          69        1158         15
          69        1166         85
          69        1177         37
          69        1187         35
          69        1197         60
          69        1207         25
          69        1221         26
          69        1224         34
          69        1225          5
          69        1226         31
          69        1235         11
          69        1238         63
          69        1240         24
          69        1243         27
          69        1244         20
          69        1250         30
          69        1253         21
          69        1255         19
          69        1261         51
          69        1275         19
          69        1278         56
          69        1284         29
          69        1289         17
          69        1290         21
          69        1292         28
          69        1296         42
          69        1297         37
          69        1298          5
          69        1299         21
          69        1302         23
          69        1303        129
          69        1306         18
          69        1316         18
          69        1322         18
          69        1335         20
          69        1348         70
          69        1357         19
          69        1363         20
          69        1366         40
          69        1369         30
          69        1371         51
          69        1373          5
          69        1375         17
          69        1377         11
          69        1378         43
          69        1379         16
          69        1399         52
          69        1405         24
          69        1415        138
          69        1427         20
          69        1433         24
          69        1443         18
          69        1448         16
          69        1463         11
          69        1465         37
          69        1475         53
          69        1479         15
          69        1482         20
          69        1526         24
          69        1531         28
          69        1542         35
          69        1554         33
          69        1557         18
          69        1560         12
          69        1568         36
          69        1573         18
          69        1574         31
          69        1579         27
          69        1586         29
          69        1612         68
          69        1614         43
          69        1618         23
          69        1620        228
          69        1630         54
          69        1631         31
          69        1639          9
          69        1663         27
          69        1668         42
          69        1669         26
          69        1679         32
          69        1681         37
          69        1689         22
          69        1693          5
          69        1698         28
          69        1701         30
          69        1703         56
          69        1709          7
          69        1716         17
          69        1728         31
          69        1760         20
          69        1764         64
          69        1767          5
          69        1768         19
          69        1770         19
          69        1783         25
          69        1787         24
          69        1788         32
          69        1796         13
          69        1812         34
          69        1821         44
          69        1826         15
          69        1833         14
          69        1836         76
          69        1851         10
          69        1861         15
          69        1888         18
          69        1892         11
          69        1907         29
          69        1943          6
          69        1958         21
          69        1965         46
          69        1993          9
          69        2001         18
          69        2003         18
          69        2006         42
          69        2008         36
          69        2017         51
          69        2029         24
          69        2039         25
          69        2059         62
          69        2090          9
          69        2095         22
          69        2118          9
          69        2119         26
          69        2151         17
          69        2154         13
          69        2188        125
          69        2225         40
          69        2266         24
          69        2319         11
          69        2341         15
          69        2347         93
          69        2358         15
          69        2361          6
          69        2398         18
          69        2403         93
          69        2405         10
          69        2420         22
          69        2433         34
          69        2434         16
          69        2444         20
          69        2456          3
          69        2464         39
          69        2476         16
          69        2478         54
          69        2486          7
          69        2502          3
          69        2507         15
          69        2523         56
          69        2533         11
          69        2537         12
          69        2552         16
          69        2582          4
          69        2596          9
          69        2642         36
          69        2648         53
          69        2686          4
          69        2705         15
          69        2759         26
          69        2783         17
          69        2792         12
          69        2793         22
          69        2799         16
          69        2823         12
          69        2841          3
          69        2842         10
          69        2914         18
          69        2924         27
          69        2942         18
          69        2953         13
          69        2980         29
          69        2987         16
          69        3005         34
          69        3025          9
          69        3113         13
          69        3207         16
          69        3504         23
          69        4085         29
          69        4130         14
          69        4157         34
          69        6923         11
          70          65          4
          70          89         40
          70         132          5
          70         167         32
          70         190          6
          70         246          9
          70         274         23
          70         277         19
          70         279         29
          70         283         29
          70         314          7
          70         333         64
          70         346         38
          70         396         17
          70         402         47
          70         429         16
          70         486         13
          70         499         15
          70         511         11
          70         531         29
          70         649         37
          70         667         17
          70         672         24
          70         706         36
          70         747         30
          70         764         26
          70         816        115
          70         827          7
          70         840         12
          70         871         58
          70         900         18
          70         940          6
          70         956          9
          70         964         12
          70        1007         24
          70        1008          4
          70        1010         28
          70        1035         62
          70        1048         18
          70        1057         58
          70        1134         21
          70        1152         24
          70        1166         20
          70        1178         26
          70        1179         15
          70        1212         14
          70        1223         15
          70        1264          8
          70        1274          9
          70        1358         39
          70        1362         12
          70        1376         12
          70        1409         16
          70        1420         21
          70        1439         76
          70        1440         39
          70        1491         51
          70        1520         12
          70        1530         10
          70        1538          5
          70        1566          4
          70        1617         13
          70        1635         62
          70        1703         14
          70        1727          3
          70        1800         24
          70        1836          8
          70        1856         12
          70        1861         29
          70        1889         15
          70        2105        125
          70        2177         49
          70        2195          5
          70        2221          8
          70        2306        114
          70        2320         25
          70        2402         31
          70        2408         26
          70        2470         10
          70        2519         71
          70        2578         28
          70        2664          7
          70        2744         22
          70        2750         10
          70        2868         15
          70        2935         12
          70        2954          7
          70        2975          5
          70        3000         11
          70        3026         12
          70        3058         20
          70        3072          3
          70        3223         27
          70        3280         22
          70        3328         14
          70        3512         16
          70        3655         38
          70        3885         15
          70        4456         12
          70        5012          8
          71          85          8
          71         168         18
          71         169         18
          71         228         15
          71         233         26
          71         243         13
          71         251          8
          71         255          9
          71         256         61
          71         268         20
          71         281         12
          71         283         22
          71         323         29
          71         362         10
          71         369         13
          71         403         61
          71         443          4
          71         449         18
          71         450         39
          71         451         49
          71         456         29
          71         486         30
          71         530         19
          71         535         20
          71         595         28
          71         599         23
          71         608         27
          71         609         14
          71         614         13
          71         619         49
          71         627         40
          71         643         24
          71         650         20
          71         666         15
          71         667         24
          71         707        123
          71         729         33
          71         738         23
          71         748         40
          71         750          7
          71         772         23
          71         793         23
          71         813         22
          71         848         11
          71         864         23
          71         876         24
          71         880         27
          71         887         37
          71         912         10
          71         938          5
          71         939          7
          71         948         10
          71         978         17
          71         985         40
          71         987         12
          71        1058         14
          71        1073          4
          71        1084          5
          71        1086         24
          71        1092         71
          71        1102         24
          71        1217         12
          71        1236         23
          71        1262        138
          71        1330          8
          71        1493         12
          71        1508          5
          71        1577         13
          71        1624         31
          71        1683         12
          71        1730         61
          71        1776         10
          71        1782         30
          71        1828         25
          71        1878         15
          71        1942         17
          71        1957         10
          71        2081         18
          71        2106         29
          71        2187          6
          71        2189         11
          71        2206         35
          71        2212         18
          71        2263         18
          71        2285         21
          71        2290         31
          71        2330         14
          71        2343         18
          71        2424          7
          71        2436         22
          71        2457         12
          71        2499         10
          71        2500         21
          71        2592         14
          71        2605         26
          71        2655         18
          71        2666         28
          71        2697         20
          71        2700         10
          71        2754         11
          71        2756         10
          71        2814         18
          71        2831         10
          71        2935         19
          71        2984          9
          71        3045         29
          71        3103         12
          71        3157         27
          71        3270          9
          71        3333         18
          71        3359         31
          71        3411         17
          71        3447         18
          71        3597         10
          71        3669          9
          71        3801         18
          71        3855         18
          71        3938         21
          71        4008          4
          71        4140         22
          71        4198          5
          71        4585         10
          71        5646          9
          72         102         20
          72         223        123
          72         277         19
          72         313         26
          72         334         19
          72         336         14
          72         370          6
          72         374         49
          72         397         51
          72         403         61
          72         420         10
          72         431         26
          72         463         25
          72         469          5
          72         710          8
          72         715          5
          72         766        102
          72         834         20
          72         857          5
          72         872         36
          72         904         51
          72         928         14
          72        1004          5
          72        1114         19
          72        1197         12
          72        1237          7
          72        1378         43
          72        1390         33
          72        1482         10
          72        1665          5
          72        1671          9
          72        2097         43
          72        2317          4
          72        2340         22
          72        2503        257
          72        2548         13
          72        2635         19
          72        2752         26
          72        2774         25
          72        2879         18
          72        2959         17
          72        3006         31
          72        3285          5
          72        3299         37
          72        3317          6
          72        3489         20
          72        3784         10
          72        4220         25
          72        4520         27
          73         246         36
          73         292         34
          73         313         26
          73         314          7
          73         347          7
          73         403          7
          73         462         18
          73         499         15
          73         573         13
          73         620         79
          73         627         40
          73         668          6
          73         707          6
          73         729          5
          73         735          5
          73         750          7
          73         774          7
          73         793         23
          73         904         51
          73         936          7
          73         977          5
          73         984         53
          73        1119         18
          73        1132         20
          73        1154         38
          73        1209          8
          73        1520         29
          73        1574         28
          73        1663          5
          73        1750          5
          73        1794         34
          73        2073         27
          73        2109         37
          73        2275         18
          73        2503          3
          73        2523         28
          73        2578          8
          73        2953         36
          73        2978         42
          73        3071          7
          73        3361         15
          73        3470         13
          73        3544         67
          73        3710         10
          74         152          6
          74         241          6
          74         291         17
          74         580          4
          74         633          7
          74         660         14
          74         692         13
          74         707          6
          74         775        163
          74         787          4
          74         801         50
          74         854         49
          74         871         58
          74         876          5
          74         882         27
          74         959         23
          74         966          9
          74        1308         21
          74        1640         15
          74        1762         19
          74        1882         35
          74        1954         22
          74        2119         20
          74        2121          7
          74        2149          4
          74        2207         41
          74        2249          7
          74        2324         55
          74        2434         13
          74        2436         16
          74        2443         27
          74        2541         10
          74        3171         22
          74        3194         49
          75          80         25
          75          89         25
          75         316         25
          75         348         13
          75         355          7
          75         359         67
          75         372         27
          75         501         25
          75         525          9
          75         544         25
          75         570         23
          75         660         94
          75         667         53
          75         718         18
          75         759         21
          75         778          7
          75         877          5
          75         896          4
          75         897          5
          75         912         15
          75         933         13
          75         935         14
          75         938          9
          75         950         13
          75         984         53
          75        1086         19
          75        1114         19
          75        1121         19
          75        1125         35
          75        1144         17
          75        1178         26
          75        1238         19
          75        1251         24
          75        1270         35
          75        1323         20
          75        1334         25
          75        1360          3
          75        1368         25
          75        1445         12
          75        1490          4
          75        1515         18
          75        1537         30
          75        1555          5
          75        1562         28
          75        1631         12
          75        1659         15
          75        1674         13
          75        1678         19
          75        1698         23
          75        1717         22
          75        1721         21
          75        1751          5
          75        1800          4
          75        1807         27
          75        1810         62
          75        1823         27
          75        1869         18
          75        1884         39
          75        1891         10
          75        1901        143
          75        1965         17
          75        1988         21
          75        2021         21
          75        2024         22
          75        2043         16
          75        2066         30
          75        2073          8
          75        2103         30
          75        2106         29
          75        2132          9
          75        2133         11
          75        2168         18
          75        2198         27
          75        2258         22
          75        2304         14
          75        2350         28
          75        2749         21
          75        2758         15
          75        2819         14
          75        2827         11
          75        2837         24
          75        2887         11
          75        2970         14
          75        3037         12
          75        3211         16
          75        3331         22
          75        3651         12
          76          75         15
          76         114          4
          76         227          7
          76         237         14
          76         238          5
          76         264         18
          76         276         20
          76         292          7
          76         299        106
          76         312         58
          76         322        342
          76         331         99
          76         406         12
          76         408         12
          76         445         64
          76         476         12
          76         482         11
          76         558         22
          76         563         18
          76         575         35
          76         643          5
          76         706         17
          76         774          7
          76         794         20
          76         804         10
          76         841         20
          76         882         21
          76         915         14
          76        1024         17
          76        1087          5
          76        1195         22
          76        1204          3
          76        1273         23
          76        1294         22
          76        1342         25
          76        1353          8
          76        1360          8
          76        1364          4
          76        1365         24
          76        1402         10
          76        1411         24
          76        1444         30
          76        1477         33
          76        1485         12
          76        1505         97
          76        1535          4
          76        1618         23
          76        1663         10
          76        1705         13
          76        1790         15
          76        1829         23
          76        1863          5
          76        1898         73
          76        1919         15
          76        1927          8
          76        1941         43
          76        2102          7
          76        2250         12
          76        2297         19
          76        2405         16
          76        2409         20
          76        2479         31
          76        2713         14
          76        2802         22
          76        2895          7
          76        3027         12
          76        3118          6
          76        3483         22
          76        7618         23
          77          45         12
          77         126         29
          77         161         22
          77         162         16
          77         164         17
          77         194         11
          77         201         12
          77         214         29
          77         220         13
          77         222         29
          77         229         19
          77         251         17
          77         281          9
          77         299         16
          77         308         33
          77         329         18
          77         331         18
          77         333         12
          77         344          9
          77         367         28
          77         368         12
          77         380          7
          77         386         76
          77         402         17
          77         405         33
          77         407         18
          77         420         53
          77         431         20
          77         436         40
          77         464         12
          77         492         26
          77         496         18
          77         497         21
          77         510         26
          77         513         13
          77         547         29
          77         556         42
          77         560          9
          77         563         14
          77         576         40
          77         581         19
          77         589         29
          77         593         26
          77         599         17
          77         601         18
          77         612         12
          77         620         19
          77         627         18
          77         644         34
          77         645         12
          77         653         18
          77         662         17
          77         679          3
          77         684         17
          77         712         22
          77         749         16
          77         754         18
          77         767          6
          77         780         15
          77         793         22
          77         811         13
          77         822         61
          77         839         14
          77         845         38
          77         855         32
          77         862         19
          77         874         27
          77         896         14
          77         909         22
          77         912         21
          77         913          3
          77         924         18
          77         925          7
          77         933         13
          77         945          8
          77         950         13
          77         992         22
          77         997         19
          77        1003         19
          77        1006         16
          77        1007         39
          77        1031         11
          77        1041          4
          77        1070         20
          77        1076         22
          77        1098         12
          77        1102          4
          77        1127         19
          77        1129         19
          77        1180         19
          77        1182         22
          77        1216         14
          77        1219         16
          77        1245         22
          77        1264         41
          77        1266         23
          77        1273         20
          77        1289         39
          77        1340          6
          77        1347        129
          77        1427         18
          77        1428          4
          77        1437         33
          77        1461         39
          77        1463         13
          77        1470         37
          77        1551         31
          77        1557         39
          77        1598         27
          77        1614         20
          77        1619         21
          77        1622         24
          77        1652         23
          77        1670        163
          77        1688         22
          77        1703         20
          77        1712         10
          77        1717          8
          77        1724         29
          77        1743         16
          77        1751         15
          77        1766         18
          77        1783         25
          77        1796          8
          77        1814          6
          77        1825         42
          77        1882         19
          77        1912          5
          77        1946         19
          77        1950          7
          77        1951         17
          77        2015         17
          77        2039         27
          77        2046         18
          77        2065         33
          77        2082         18
          77        2105         11
          77        2106         14
          77        2132         10
          77        2144         18
          77        2152         50
          77        2184         20
          77        2197         57
          77        2199         17
          77        2240         23
          77        2269         15
          77        2305         27
          77        2315         12
          77        2333         19
          77        2334         25
          77        2353         10
          77        2386         11
          77        2403         28
          77        2412         21
          77        2421         22
          77        2498         20
          77        2531         14
          77        2571         12
          77        2594         11
          77        2675         27
          77        2696         10
          77        2743         12
          77        2747         17
          77        2785         12
          77        2806         37
          77        2834         47
          77        2851         18
          77        2854         10
          77        2874         24
          77        2892         17
          77        2926         30
          77        3009         37
          77        3013         16
          77        3032         21
          77        3048          6
          77        3074         89
          77        3122         32
          77        3188         69
          77        3205         22
          77        3223         36
          77        3246         30
          77        3247         14
          77        3277         15
          77        3351         19
          77        3384         12
          77        3410         19
          77        3480          7
          77        3528         40
          77        3541          6
          77        3598         14
          77        3668         27
          77        4048         15
          77        4618         12
          77        6034         26
          77        7231         14
          77        7596          7
          78         167         12
          78         179          3
          78         242         16
          78         254         18
          78         257         26
          78         285         18
          78         342         18
          78         345         30
          78         351         16
          78         358         17
          78         397         15
          78         427         17
          78         436         21
          78         449         18
          78         503         15
          78         510         18
          78         511         18
          78         532         35
          78         535         51
          78         538         14
          78         578         28
          78         634         15
          78         658         24
          78         680         17
          78         692         16
          78         703         32
          78         707         18
          78         714         23
          78         768         11
          78         815          7
          78         832         10
          78         836          9
          78         842         27
          78         870         18
          78         889         20
          78         897         25
          78         914         14
          78         917         26
          78        1024         13
          78        1033         13
          78        1036         18
          78        1052         90
          78        1053         26
          78        1079         18
          78        1094         13
          78        1116         25
          78        1191          4
          78        1242         21
          78        1298         18
          78        1345         24
          78        1387         16
          78        1390          7
          78        1504          3
          78        1547         16
          78        1548         18
          78        1552         27
          78        1574         14
          78        1576          8
          78        1588         35
          78        1593         15
          78        1736         12
          78        1750         20
          78        1764         28
          78        1775         28
          78        1782          7
          78        1786         37
          78        1818         15
          78        1828         23
          78        1860         19
          78        1897         51
          78        2001         29
          78        2040         18
          78        2071         15
          78        2162         29
          78        2196         20
          78        2228          9
          78        2230          6
          78        2246         30
          78        2251          9
          78        2427         14
          78        2598         13
          78        2684         37
          78        2697         16
          78        2796         27
          78        2813         12
          78        2917         18
          78        2924         43
          78        2937         22
          78        2984          9
          78        3000          6
          78        3009         20
          78        3111         17
          78        3260         19
          78        3314         10
          78        3317         14
          78        3338         14
          78        3475         12
          78        3483          5
          78        3501          7
          78        3599         53
          78        3674         11
          78        3850          4
          78        3872         14
          78        4765          8
          79         131         22
          79         132         29
          79         135         25
          79         144         15
          79         186         12
          79         251         18
          79         292         19
          79         306          4
          79         310          4
          79         364         18
          79         477         15
          79         523         19
          79         524         16
          79         675         28
          79         798         22
          79         847         14
          79         880         14
          79         927         35
          79         960         19
          79        1003         18
          79        1066         22
          79        1141         85
          79        1226         22
          79        1370         18
          79        1375         17
          79        1461          4
          79        1467         15
          79        1505         48
          79        1800          4
          79        1845         15
          79        1882         13
          79        1901         72
          79        2057         21
          79        2121         12
          79        2226         18
          79        2529         18
          79        2794         16
          79        2881         13
          79        3194         44
          79        3268         22
          79        3645          8
          80         115          9
          80         190          9
          80         228         35
          80         288         28
          80         352         13
          80         387         27
          80         462         11
          80         474         18
          80         484         21
          80         626         46
          80         808         14
          80         818         30
          80         869         46
          80         894         18
          80         895          4
          80         995         21
          80        1129         34
          80        1238         22
          80        1335          7
          80        1383         18
          80        1520          5
          80        1600          4
          80        2015         41
          80        2063          4
          80        2172         18
          80        2384         20
          80        2640          9
          80        3111         17
          80        3161         40
          80        3352          8
          80        3461          4
          80        3764         14
          81         111         10
          81         822          8
          81        1468         18
          81        1736         12
          81        1899          4
          81        2220         10
          81        2333         25
          81        2424          7
          81        2620          6
          81        2703          6
          81        2881         17
          81        3019          8
          81        3241         22
          81        3410         18
          81        3419         12
          81        3428         18
          81        3713          8
          81        4174         10
          81        4203         14
          81        4797         13
          82         259          4
          82         769         22
          82        1569          4
          82        2112         19
          82        3178         62
          82        3878         22
          82        3996         23
          83         809         22
          83        2291         19
          83        3300          7
          84         387         27
          84         936          4
          84        1018         22
          84        1058         14
          84        1102         22
          84        1269         17
          84        1377          4
          84        1530         19
          84        1565         19
          84        1648          7
          84        1691         19
          84        1941         18
          84        1950         12
          84        2048         20
          84        2387          4
          84        2443         17
          84        2856          5
          84        3299         19
          84        3340         10
          84        3348         18
          84        4048         17
          84        4126         17
          84        4400         74
          84        4501          5
          85        1300         19
          85        1458         36
          85        1925         22
          85        2093         21
          85        2570         42
          85        3135         10
          85        4111         23
          85        4326         19
          85        4922         18
          86        3817         12
          86        4525         31
          88        1510          8
          88        4279         13
          88        5218         23
          89          49         14
          89         167         70
          89         184         32
          89         221         37
          89         254         22
          89         259         20
          89         265         20
          89         272         20
          89         352         15
          89         359         42
          89         366         20
          89         367         22
          89         389         27
          89         404         32
          89         450         37
