Fri Feb 07 2020 21:38:16 GMT-0500 (Eastern Standard Time) - Run Time: 3498ms

Cross Tabulation Query Form - Trip - 2016 v1.1

Row: 2006 GTA zone of origin - gta06_orig
Column: Straight line trip length in Metre - trip_m
Table: Planning district of destination - pd_dest

RowG:
ColG:
TblG:(1)

Filters:
2006 GTA zone of destination - gta06_dest In 1-90
and
2006 GTA zone of origin - gta06_orig In 1-90

Trip 2016
ROW : gta06_orig
COLUMN : trip_m

TABLE    : pd_dest (PD 1 of Toronto)

  gta06_orig      trip_m      total
          69         243         40
          69         247         36
          69         248          5
          69         282         61
          69         283         31
          69         284         15
          69         293         11
          69         310         50
          69         313         18
          69         315         14
          69         333         40
          69         343         13
          69         347          8
          69         355         19
          69         361         35
          69         379         10
          69         393         40
          69         395         18
          69         397         12
          69         422         40
          69         438         11
          69         448         19
          69         449         38
          69         457         12
          69         462         18
          69         464         47
          69         467        102
          69         472         19
          69         473         55
          69         478         21
          69         484          7
          69         495          7
          69         504        326
          69         516         45
          69         527         19
          69         530         13
          69         532         72
          69         533         12
          69         538         42
          69         544         25
          69         552         29
          69         565         14
          69         567         37
          69         568         19
          69         569         14
          69         584         19
          69         590         22
          69         596         63
          69         603          8
          69         608         43
          69         610         32
          69         613         25
          69         615         17
          69         620         26
          69         621         46
          69         628         18
          69         630         19
          69         633        138
          69         637         23
          69         640         16
          69         647         24
          69         649         52
          69         651         23
          69         659         24
          69         662         14
          69         668         30
          69         675         24
          69         679         47
          69         685         13
          69         692         15
          69         695          6
          69         700         11
          69         709        132
          69         711         15
          69         719          9
          69         721          4
          69         722         33
          69         724        121
          69         728         26
          69         731         14
          69         733         36
          69         734        104
          69         735        136
          69         745         12
          69         747         45
          69         754         20
          69         758         18
          69         765        235
          69         775        163
          69         784        163
          69         787         20
          69         798          7
          69         808         12
          69         811         13
          69         815         21
          69         818         49
          69         819         18
          69         823         20
          69         827        344
          69         832         89
          69         834         42
          69         836         23
          69         845          6
          69         846         23
          69         848         22
          69         851         30
          69         853          4
          69         855         23
          69         859         12
          69         862         32
          69         869          8
          69         870         28
          69         874         30
          69         876         14
          69         879        176
          69         880         27
          69         882        128
          69         886         19
          69         888         31
          69         890         55
          69         895        233
          69         897         34
          69         898         53
          69         900         12
          69         903         14
          69         906         65
          69         908         37
          69         916        262
          69         919         11
          69         926         93
          69         932         87
          69         935         30
          69         941         53
          69         942         30
          69         943        220
          69         953         27
          69         959         37
          69         960         21
          69         962          7
          69         963         95
          69         964        119
          69         967         83
          69         973          4
          69         975          5
          69         978        137
          69         981         13
          69         985        104
          69         988          5
          69         990        190
          69         994         50
          69         998         72
          69        1004        131
          69        1005          6
          69        1007         58
          69        1012         24
          69        1014        118
          69        1016         50
          69        1037         81
          69        1039         47
          69        1045         23
          69        1046         28
          69        1049         23
          69        1050         18
          69        1053        298
          69        1056         15
          69        1061         35
          69        1062         47
          69        1063         67
          69        1065         19
          69        1068          6
          69        1069        229
          69        1075         90
          69        1078         33
          69        1080        262
          69        1083         84
          69        1096         20
          69        1098         12
          69        1099          9
          69        1100         99
          69        1101        139
          69        1103         16
          69        1108         37
          69        1110         11
          69        1113         12
          69        1114         32
          69        1115         34
          69        1122         52
          69        1124         74
          69        1125        127
          69        1129         31
          69        1134         48
          69        1135         34
          69        1137         46
          69        1141         30
          69        1143        100
          69        1144         39
          69        1145         20
          69        1148         42
          69        1149         10
          69        1151         19
          69        1152         11
          69        1153         53
          69        1154         32
          69        1155        246
          69        1158         15
          69        1166        167
          69        1173          8
          69        1177         37
          69        1184         18
          69        1187         35
          69        1197         91
          69        1198         15
          69        1204         24
          69        1207         25
          69        1213         36
          69        1214         92
          69        1221         26
          69        1224         74
          69        1225          5
          69        1226         31
          69        1227          9
          69        1228         34
          69        1231         43
          69        1235         11
          69        1237         40
          69        1238         63
          69        1240         24
          69        1242         20
          69        1243         75
          69        1244         20
          69        1250         60
          69        1253         21
          69        1255         19
          69        1261         86
          69        1266         19
          69        1275         63
          69        1278         56
          69        1284         29
          69        1287         20
          69        1289         17
          69        1290         21
          69        1292         28
          69        1296         42
          69        1297        160
          69        1298          5
          69        1299         21
          69        1302         43
          69        1303        129
          69        1306         18
          69        1312         25
          69        1313         19
          69        1316         18
          69        1322         44
          69        1335         20
          69        1348         91
          69        1357         19
          69        1358        100
          69        1363         20
          69        1366         40
          69        1369         73
          69        1371         51
          69        1373          5
          69        1375         17
          69        1377         11
          69        1378         86
          69        1379         16
          69        1391        123
          69        1395         33
          69        1399        103
          69        1405         24
          69        1412         19
          69        1415        138
          69        1424         14
          69        1427         20
          69        1432         40
          69        1433         24
          69        1443         86
          69        1448         53
          69        1463         11
          69        1465         37
          69        1475         53
          69        1477          5
          69        1478         24
          69        1479         15
          69        1480         13
          69        1482        124
          69        1504         74
          69        1515         13
          69        1519         15
          69        1526         71
          69        1531         28
          69        1538         32
          69        1542         35
          69        1552         12
          69        1554         33
          69        1557         18
          69        1560         12
          69        1568         36
          69        1573         18
          69        1574         31
          69        1579         27
          69        1582         37
          69        1586         29
          69        1612         68
          69        1614         86
          69        1618         51
          69        1620        264
          69        1626         25
          69        1630         94
          69        1631         31
          69        1639          9
          69        1651         18
          69        1663         27
          69        1668         42
          69        1669         26
          69        1679         32
          69        1681         74
          69        1682         18
          69        1689         41
          69        1693          5
          69        1698         28
          69        1701         30
          69        1703         56
          69        1709         59
          69        1716         44
          69        1726         28
          69        1727         36
          69        1728         31
          69        1743         16
          69        1760         20
          69        1764         96
          69        1767          5
          69        1768         19
          69        1770         19
          69        1783         25
          69        1785         24
          69        1787         24
          69        1788         32
          69        1796         13
          69        1812         34
          69        1821         44
          69        1824         10
          69        1826         15
          69        1833         14
          69        1834         12
          69        1835         11
          69        1836         76
          69        1851         10
          69        1856         15
          69        1861         15
          69        1866         13
          69        1874         27
          69        1879         25
          69        1883         19
          69        1888         18
          69        1890         18
          69        1892         11
          69        1903         18
          69        1907         29
          69        1928         74
          69        1934         32
          69        1939         14
          69        1943          6
          69        1950         13
          69        1953        105
          69        1958         21
          69        1965         68
          69        1980          8
          69        1992         37
          69        1993          9
          69        2001         18
          69        2003         18
          69        2006         42
          69        2007         27
          69        2008        101
          69        2017         51
          69        2029         24
          69        2039         25
          69        2059         62
          69        2090          9
          69        2095         44
          69        2113         15
          69        2116         42
          69        2118          9
          69        2119         26
          69        2125         16
          69        2142          5
          69        2151         17
          69        2154         13
          69        2174         23
          69        2188        125
          69        2225         40
          69        2231         10
          69        2239         13
          69        2258         35
          69        2266         24
          69        2270         41
          69        2281         20
          69        2282         16
          69        2285         12
          69        2294         10
          69        2296         17
          69        2318         10
          69        2319         11
          69        2323         87
          69        2337         14
          69        2341         15
          69        2347         93
          69        2358         48
          69        2361          6
          69        2375          3
          69        2376         30
          69        2377         14
          69        2398         32
          69        2399         18
          69        2403         93
          69        2405         10
          69        2420         38
          69        2433         34
          69        2434         16
          69        2440         45
          69        2444         20
          69        2456          3
          69        2458         29
          69        2464         39
          69        2468         79
          69        2476         16
          69        2478        199
          69        2486          7
          69        2502          3
          69        2507         15
          69        2521         33
          69        2523         56
          69        2526          3
          69        2529         18
          69        2533         11
          69        2537         28
          69        2552         16
          69        2582          4
          69        2590         31
          69        2596          9
          69        2613         18
          69        2636         12
          69        2642         36
          69        2648         53
          69        2655         15
          69        2686          4
          69        2705         15
          69        2722         16
          69        2724          7
          69        2759         52
          69        2783         17
          69        2792         12
          69        2793         22
          69        2799         16
          69        2823         12
          69        2841          3
          69        2842         10
          69        2849         16
          69        2866         11
          69        2871         14
          69        2875         24
          69        2914         18
          69        2924         27
          69        2942         18
          69        2953         13
          69        2980         29
          69        2987         16
          69        3005         34
          69        3007         13
          69        3023         10
          69        3025          9
          69        3113         13
          69        3135         10
          69        3207         16
          69        3317         14
          69        3386         25
          69        3480         17
          69        3504         23
          69        3505         11
          69        4085         29
          69        4130         14
          69        4157         34
          69        4658         15
          69        5235         24
          69        6923         11
          70          65          8
          70          89         80
          70         132          5
          70         167         32
          70         190          6
          70         218         25
          70         230        116
          70         246         45
          70         274         23
          70         277         19
          70         279         58
          70         283         29
          70         293         11
          70         308         24
          70         311          8
          70         314          7
          70         330         25
          70         333        104
          70         346         38
          70         352          7
          70         396         17
          70         399         11
          70         402         47
          70         429         16
          70         430         43
          70         453         14
          70         478          6
          70         480          9
          70         486         13
          70         488          5
          70         499         29
          70         511         11
          70         513          7
          70         516         45
          70         531         29
          70         536         15
          70         556         11
          70         596         99
          70         599         18
          70         621         29
          70         625         12
          70         649         37
          70         667         41
          70         672         24
          70         676         33
          70         683         18
          70         706         36
          70         708         12
          70         713          4
          70         722         22
          70         747         30
          70         764         26
          70         776         13
          70         812         18
          70         816        115
          70         821         28
          70         827          7
          70         833         10
          70         840         12
          70         849         58
          70         857         11
          70         871         58
          70         900         18
          70         921         20
          70         926          5
          70         940          6
          70         956          9
          70         964         12
          70         969         24
          70        1007         24
          70        1008          4
          70        1010         63
          70        1035         62
          70        1048         18
          70        1057         58
          70        1084         26
          70        1104         80
          70        1134         21
          70        1137        121
          70        1146         19
          70        1152         24
          70        1166        144
          70        1169         42
          70        1172          6
          70        1178         26
          70        1179         15
          70        1187          4
          70        1200         18
          70        1212         14
          70        1223         15
          70        1264          8
          70        1274          9
          70        1296          4
          70        1307         23
          70        1337         16
          70        1341         21
          70        1355         45
          70        1358         39
          70        1362         12
          70        1376         12
          70        1380         14
          70        1409         16
          70        1413         20
          70        1420         21
          70        1439         76
          70        1440         39
          70        1448         13
          70        1461         13
          70        1491         51
          70        1520         12
          70        1530         10
          70        1538          5
          70        1561         18
          70        1566          4
          70        1576          8
          70        1606         18
          70        1608         14
          70        1617         13
          70        1635         62
          70        1645          8
          70        1665         13
          70        1703         14
          70        1721         13
          70        1727          3
          70        1800         49
          70        1836         16
          70        1841         45
          70        1856         12
          70        1861         58
          70        1874         14
          70        1888          5
          70        1889         15
          70        2054         11
          70        2105        125
          70        2133         18
          70        2174         12
          70        2177         49
          70        2195          5
          70        2214         10
          70        2221         27
          70        2250         16
          70        2306        114
          70        2320         25
          70        2369          4
          70        2402         31
          70        2408         26
          70        2415          5
          70        2423         58
          70        2470         10
          70        2472         45
          70        2519         71
          70        2548         43
          70        2578         28
          70        2592         19
          70        2599          4
          70        2651         27
          70        2664          7
          70        2678         15
          70        2686         14
          70        2720          3
          70        2744         22
          70        2750         20
          70        2773         10
          70        2794         16
          70        2825         30
          70        2850         16
          70        2868         15
          70        2935         12
          70        2950         18
          70        2954         17
          70        2975          5
          70        3000         11
          70        3026         12
          70        3058         20
          70        3061          4
          70        3072          3
          70        3081         28
          70        3106         26
          70        3131         22
          70        3223         27
          70        3280         22
          70        3328         29
          70        3359         22
          70        3372         39
          70        3400         25
          70        3448         40
          70        3512         16
          70        3655         38
          70        3885         15
          70        4456         12
          70        5012          8
          71          22         49
          71          31         13
          71          85          8
          71         155         20
          71         168         18
          71         169         37
          71         170         21
          71         183          9
          71         228         15
          71         233         51
          71         243         51
          71         251         17
          71         255          9
          71         256         61
          71         268         20
          71         271         12
          71         276         26
          71         281         23
          71         283         44
          71         308         21
          71         321          5
          71         323         59
          71         361         24
          71         362         10
          71         366         24
          71         369         13
          71         374         18
          71         402         47
          71         403         61
          71         425         23
          71         443          4
          71         449         18
          71         450         39
          71         451         49
          71         455          9
          71         456         59
          71         469         31
          71         486         30
          71         506         24
          71         517          5
          71         530         31
          71         531         29
          71         535         20
          71         547         33
          71         572         26
          71         579          9
          71         588          7
          71         595         56
          71         599         46
          71         607         11
          71         608         27
          71         609         14
          71         614         13
          71         619         49
          71         624         11
          71         625         12
          71         627         40
          71         637         23
          71         640          8
          71         643         24
          71         650         20
          71         661          5
          71         664          6
          71         666         15
          71         667         24
          71         668         11
          71         672         24
          71         677          9
          71         678         12
          71         679         25
          71         705         27
          71         707        123
          71         729         33
          71         731         29
          71         735        259
          71         738         46
          71         745         24
          71         748         40
          71         750          7
          71         751         25
          71         772         23
          71         789         43
          71         790        123
          71         793         23
          71         798         29
          71         803         23
          71         807         24
          71         813         45
          71         818         31
          71         823         20
          71         827         59
          71         846         61
          71         847         39
          71         848         11
          71         853          4
          71         856          5
          71         857          9
          71         864         23
          71         876         24
          71         880         56
          71         881         19
          71         882        128
          71         887         37
          71         892          5
          71         897         49
          71         901         24
          71         906          9
          71         912         10
          71         926          5
          71         929         21
          71         931          5
          71         935         55
          71         938          5
          71         939          7
          71         948         20
          71         954         29
          71         960         17
          71         962          7
          71         975         30
          71         978         36
          71         982         16
          71         984         54
          71         985         40
          71         987         12
          71         992        123
          71         999         53
          71        1012         24
          71        1038         11
          71        1044          5
          71        1045         23
          71        1058         14
          71        1070         27
          71        1073         13
          71        1075         90
          71        1084          5
          71        1086         24
          71        1089         15
          71        1092         71
          71        1098         12
          71        1099          9
          71        1100         24
          71        1102         24
          71        1110         23
          71        1130         29
          71        1154         38
          71        1182         78
          71        1188         14
          71        1197         12
          71        1213         29
          71        1217         12
          71        1227         20
          71        1236         23
          71        1237         40
          71        1240         12
          71        1243         75
          71        1244         33
          71        1262        138
          71        1266         20
          71        1269          5
          71        1284         20
          71        1287         61
          71        1326         23
          71        1330          8
          71        1340          5
          71        1347         30
          71        1373         37
          71        1391        123
          71        1392         54
          71        1419         19
          71        1424         14
          71        1445         12
          71        1479         15
          71        1493         12
          71        1505         30
          71        1508         20
          71        1524         31
          71        1526         59
          71        1555          8
          71        1573          5
          71        1574         21
          71        1577         13
          71        1591         36
          71        1597          9
          71        1624         31
          71        1631         30
          71        1634         12
          71        1661         12
          71        1665          5
          71        1668         40
          71        1671         28
          71        1683         12
          71        1693         23
          71        1701         20
          71        1717          8
          71        1730         61
          71        1737         36
          71        1744         54
          71        1774          5
          71        1776         10
          71        1782         30
          71        1805          5
          71        1806          5
          71        1828         25
          71        1832          4
          71        1846         31
          71        1867         25
          71        1872        123
          71        1878         15
          71        1888         36
          71        1907         18
          71        1915         24
          71        1916         31
          71        1917         16
          71        1919         16
          71        1942         17
          71        1957         10
          71        1970         10
          71        1972         29
          71        2009         29
          71        2012          5
          71        2020         10
          71        2072         24
          71        2073         14
          71        2081         18
          71        2082          5
          71        2096         63
          71        2106         29
          71        2118          5
          71        2128          5
          71        2136         48
          71        2140         26
          71        2141         25
          71        2165         21
          71        2166         12
          71        2177         24
          71        2182          5
          71        2187          6
          71        2189         23
          71        2190         33
          71        2193         17
          71        2206         35
          71        2211         10
          71        2212         18
          71        2231         29
          71        2263         39
          71        2277          5
          71        2285         21
          71        2290         31
          71        2305         27
          71        2324         24
          71        2330         14
          71        2343         18
          71        2344         30
          71        2350         27
          71        2357         10
          71        2378         26
          71        2420         33
          71        2424          7
          71        2434          9
          71        2436         22
          71        2440         14
          71        2457         25
          71        2470         18
          71        2479         10
          71        2499         10
          71        2500         21
          71        2510         47
          71        2533         19
          71        2540          8
          71        2543         28
          71        2552          5
          71        2553         18
          71        2564         18
          71        2568         29
          71        2576         33
          71        2579         18
          71        2582         20
          71        2592         14
          71        2605         26
          71        2612         30
          71        2645         16
          71        2652         13
          71        2654         10
          71        2655         18
          71        2666         28
          71        2684         14
          71        2697         20
          71        2700         10
          71        2701         18
          71        2702          5
          71        2711         22
          71        2718         18
          71        2733          5
          71        2754         11
          71        2756         10
          71        2769         27
          71        2783         11
          71        2784         20
          71        2793          5
          71        2813         16
          71        2814         18
          71        2828         61
          71        2831         10
          71        2834         74
          71        2840          5
          71        2848          8
          71        2865         10
          71        2867         12
          71        2875         40
          71        2896         24
          71        2922          5
          71        2935         19
          71        2954          8
          71        2956         23
          71        2971         12
          71        2984          9
          71        2989         25
          71        2998         29
          71        3020         40
          71        3027         20
          71        3045         29
          71        3075          5
          71        3103         12
          71        3105         31
          71        3106          8
          71        3107          5
          71        3130         26
          71        3134         33
          71        3149         31
          71        3157         27
          71        3168         24
          71        3177         24
          71        3182          5
          71        3215          5
          71        3231        157
          71        3244         15
          71        3246         30
          71        3257         12
          71        3270          9
          71        3273          5
          71        3298         14
          71        3307         14
          71        3312         29
          71        3330         32
          71        3333         18
          71        3337          5
          71        3352          8
          71        3359         31
          71        3393         29
          71        3407          7
          71        3408         26
          71        3411         17
          71        3425         22
          71        3427         20
          71        3437         10
          71        3443         12
          71        3447         18
          71        3456         16
          71        3463         44
          71        3491         11
          71        3528         40
          71        3534         17
          71        3540         19
          71        3542         40
          71        3550          8
          71        3565         21
          71        3587          4
          71        3592         14
          71        3597         10
          71        3598         29
          71        3611         15
          71        3622         37
          71        3649         29
          71        3682         15
          71        3687          8
          71        3698          5
          71        3801         18
          71        3804          5
          71        3855         18
          71        3857          5
          71        3936         12
          71        3938         21
          71        3972         19
          71        4008          4
          71        4024         22
          71        4083         54
          71        4140         22
          71        4198          5
          71        4317         21
          71        4333          5
          71        4339         13
          71        4487         33
          71        4507          5
          71        4585         10
          71        5485         14
          71        5646          9
          71        5652         16
          71        5718         31
          71        7258          7
          72         102         20
          72         208        123
          72         212         23
          72         223        123
          72         232         19
          72         246          9
          72         277         19
          72         286         26
          72         289         19
          72         290         19
          72         292         34
          72         313         26
          72         321          5
          72         334         19
          72         336         14
          72         370          6
          72         371         62
          72         374         49
          72         395         17
          72         397         51
          72         403         61
          72         420         10
          72         428         51
          72         431         26
          72         438         21
          72         450         39
          72         455          9
          72         463         25
          72         469          5
          72         488          5
          72         517          5
          72         528         22
          72         534         26
          72         576         41
          72         611          9
          72         673          5
          72         680          5
          72         682         36
          72         704         12
          72         707        123
          72         710          8
          72         715         10
          72         766        102
          72         807         24
          72         813         22
          72         815         27
          72         816        115
          72         821         28
          72         827        123
          72         833         10
          72         834         20
          72         854         49
          72         857          5
          72         872         71
          72         880         24
          72         881         19
          72         904         51
          72         926         10
          72         928         14
          72         957         53
          72         962          9
          72         984         54
          72        1004          5
          72        1006          7
          72        1014          8
          72        1044          5
          72        1064         67
          72        1080         43
          72        1083         84
          72        1084         26
          72        1086         24
          72        1095         25
          72        1114         19
          72        1116         12
          72        1135         34
          72        1159         10
          72        1197         12
          72        1204         24
          72        1207         25
          72        1226         31
          72        1237          7
          72        1255         19
          72        1284         72
          72        1285         33
          72        1291         14
          72        1308         33
          72        1322          9
          72        1339         26
          72        1355          5
          72        1356          5
          72        1369         43
          72        1377         11
          72        1378         43
          72        1386         39
          72        1388          5
          72        1390         33
          72        1482         10
          72        1500         33
          72        1515         33
          72        1525        123
          72        1526        123
          72        1537         11
          72        1554         33
          72        1568         36
          72        1572         18
          72        1576         27
          72        1580         13
          72        1618          5
          72        1633         26
          72        1652         20
          72        1665          5
          72        1671          9
          72        1674         13
          72        1679         11
          72        1685         31
          72        1686          5
          72        1692         62
          72        1693          5
          72        1715          5
          72        1725         25
          72        1736          5
          72        1779         33
          72        1795         27
          72        1797         13
          72        1803         31
          72        1854         83
          72        1857         11
          72        1878         22
          72        1883         33
          72        1884         12
          72        1892          5
          72        1910         23
          72        1951         48
          72        1972         28
          72        2005          7
          72        2014         83
          72        2019         11
          72        2068         24
          72        2097         43
          72        2127         43
          72        2136         27
          72        2165         20
          72        2174         26
          72        2250         34
          72        2264         43
          72        2273         22
          72        2275         31
          72        2276         31
          72        2284         28
          72        2285         27
          72        2314          5
          72        2317          4
          72        2334         25
          72        2340         22
          72        2372          9
          72        2394          5
          72        2407         30
          72        2440         26
          72        2444         44
          72        2465         21
          72        2485          6
          72        2503        257
          72        2521         17
          72        2524          5
          72        2546         19
          72        2548         13
          72        2551         22
          72        2556         62
          72        2583         13
          72        2613          5
          72        2631         14
          72        2635         19
          72        2704         31
          72        2744         10
