Fri Feb 07 2020 22:30:04 GMT-0500 (Eastern Standard Time) - Run Time: 3427ms

Cross Tabulation Query Form - Trip - 2016 v1.1

Row: 2006 GTA zone of origin - gta06_orig
Column: Straight line trip length in Metre - trip_m
Table: Planning district of origin - pd_orig

RowG:
ColG:
TblG:(1)

Filters:
Start time of trip - start_time In 900-1500
and
2006 GTA zone of origin - gta06_orig In 1-90
and
2006 GTA zone of destination - gta06_dest In 1-90

Trip 2016
ROW : gta06_orig
COLUMN : trip_m

TABLE    : pd_orig (PD 1 of Toronto)

  gta06_orig      trip_m      total
          51        1856         29
          51        1887         11
          51        1908         28
          51        1941         11
          51        2029         18
          51        2030         23
          51        2034         17
          51        2038         11
          51        2044         13
          51        2062         17
          51        2066         18
          51        2176         12
          51        2241          3
          51        2256         18
          51        2292          8
          51        2327          5
          51        2344         30
          51        2480         16
          51        3344          5
          51        3434         18
          52          72         17
          52          77         52
          52          79          7
          52         193          6
          52         195         29
          52         209         32
          52         219         12
          52         222         19
          52         228         25
          52         242         55
          52         256          5
          52         258         15
          52         284         37
          52         296         19
          52         308          9
          52         310          7
          52         317         38
          52         321         25
          52         334         34
          52         368         19
          52         378         16
          52         383         10
          52         401         35
          52         408         16
          52         442         13
          52         451         34
          52         460          5
          52         463         44
          52         494          8
          52         511         14
          52         518         18
          52         521         14
          52         524         11
          52         530         21
          52         539         53
          52         594         30
          52         599         44
          52         608         15
          52         611         10
          52         613         27
          52         618         24
          52         628         44
          52         638         21
          52         639         21
          52         674         26
          52         682         15
          52         684         44
          52         700         37
          52         701         14
          52         747         17
          52         753          6
          52         761         14
          52         763         14
          52         780         47
          52         787          9
          52         789         16
          52         802          5
          52         814         53
          52         817         10
          52         820          5
          52         822         23
          52         842         21
          52         858         29
          52         860         19
          52         869         47
          52         873         20
          52         875         18
          52         882          9
          52         892         23
          52         915         21
          52         917         16
          52         925         16
          52         936         16
          52         967         30
          52         972         45
          52         983         25
          52         996         42
          52        1004          8
          52        1009         15
          52        1017         13
          52        1024          4
          52        1031         29
          52        1053         16
          52        1062         15
          52        1066         17
          52        1079         13
          52        1113         39
          52        1116         16
          52        1117         13
          52        1147         56
          52        1148         27
          52        1154         32
          52        1161         11
          52        1164         14
          52        1168         18
          52        1177         11
          52        1214          6
          52        1230         15
          52        1249         67
          52        1254         13
          52        1303          5
          52        1304         15
          52        1326         55
          52        1347         16
          52        1359          5
          52        1370         31
          52        1388         40
          52        1405         13
          52        1429         30
          52        1432         38
          52        1476         10
          52        1510         12
          52        1543         18
          52        1545         12
          52        1595          7
          52        1602         48
          52        1615         24
          52        1620         18
          52        1642         11
          52        1652         49
          52        1671         24
          52        1678         15
          52        1686         15
          52        1713         20
          52        1724         13
          52        1740         20
          52        1766         13
          52        1786         40
          52        1796          8
          52        1806         10
          52        1822          7
          52        1824         10
          52        1849         48
          52        1876         17
          52        1889         18
          52        1894          5
          52        1895         12
          52        1945         41
          52        1975          4
          52        1981         18
          52        1990          9
          52        1992          9
          52        2001          6
          52        2010         10
          52        2079          3
          52        2080         18
          52        2085         18
          52        2129         12
          52        2163         18
          52        2167         22
          52        2182         10
          52        2214         15
          52        2217         18
          52        2499         20
          52        2531         24
          52        2614         19
          52        2745          5
          52        3352         25
          52        3429         13
          52        3464         18
          52        3848         13
          52        4290         10
          53          59         19
          53         139         24
          53         164         17
          53         176         24
          53         179         65
          53         256          5
          53         258         15
          53         260         14
          53         294         19
          53         295         45
          53         305          9
          53         310          7
          53         329         18
          53         378         16
          53         402          5
          53         405         31
          53         407         18
          53         411          5
          53         423         29
          53         529         11
          53         546         18
          53         548         12
          53         550         18
          53         599         20
          53         617         18
          53         659         19
          53         669         21
          53         673         12
          53         681         35
          53         695         17
          53         736         40
          53         752         13
          53         756         19
          53         760         24
          53         787         18
          53         789         19
          53         791         17
          53         814         24
          53         832         44
          53         836         12
          53         842         19
          53         852         34
          53         872         24
          53         876          7
          53         901         31
          53         904         16
          53         918         19
          53         925         17
          53         940          4
          53         959         23
          53        1007         18
          53        1013         21
          53        1024          6
          53        1044          9
          53        1064         10
          53        1086         11
          53        1201         16
          53        1224         34
          53        1238         37
          53        1267         16
          53        1268          5
          53        1276          4
          53        1302         19
          53        1366         40
          53        1378          7
          53        1399          7
          53        1405         10
          53        1465          5
          53        1516         15
          53        1565         21
          53        1630         38
          53        1635          6
          53        1637         15
          53        1667         17
          53        1677         25
          53        1682         10
          53        1703         20
          53        1707         23
          53        1712         12
          53        1736         15
          53        1990         31
          53        2051         18
          53        2135         25
          53        2312         32
          53        2702          5
          53        3598         48
          53        3765         11
          54          91         18
          54         105         38
          54         140          6
          54         166         25
          54         175         47
          54         187          9
          54         195         17
          54         226         10
          54         228         66
          54         280         15
          54         285         24
          54         308         14
          54         316         23
          54         318         17
          54         328         14
          54         336         10
          54         345          8
          54         361          6
          54         390         16
          54         399         26
          54         448          4
          54         453         17
          54         485         19
          54         488         55
          54         505         12
          54         517         13
          54         593         11
          54         599         24
          54         627          7
          54         635         12
          54         638         21
          54         665         14
          54         669         21
          54         682         21
          54         687         10
          54         701         14
          54         740         17
          54         741         12
          54         774         22
          54         802         14
          54         814         10
          54         833         25
          54         836         12
          54         967          8
          54         992         24
          54        1029          4
          54        1102         14
          54        1108         21
          54        1131         18
          54        1175         10
          54        1195          4
          54        1269         20
          54        1293         17
          54        1338         18
          54        1342         11
          54        1346         28
          54        1670         28
          54        1705         14
          54        1742          6
          54        1779         13
          54        1895         22
          54        1925         28
          54        1957          8
          54        1958         21
          54        2107         24
          54        2167         99
          54        2228          3
          54        2242          5
          54        2360         20
          54        2381         10
          54        2435          5
          54        2470         18
          54        2656         10
          54        3042         10
          54        3073          6
          54        3163         13
          54        3291          6
          54        3491         11
          54        4122         55
          55         151         46
          55         155         12
          55         162         12
          55         179         14
          55         184         21
          55         195         50
          55         236         11
          55         243         50
          55         245         40
          55         253         15
          55         278         13
          55         297         29
          55         304         12
          55         312         29
          55         320         13
          55         344         17
          55         398         37
          55         412         24
          55         448         19
          55         462         18
          55         470         20
          55         472         15
          55         482         17
          55         498         26
          55         502          5
          55         517         13
          55         521         31
          55         531          7
          55         539         29
          55         584         11
          55         590         12
          55         599         32
          55         605         12
          55         607         22
          55         623         20
          55         628         13
          55         631          9
          55         632         37
          55         639         31
          55         655          8
          55         675          8
          55         682         15
          55         708         40
          55         714         33
          55         721         14
          55         731         62
          55         736         19
          55         854         10
          55         879         11
          55         918         14
          55         948         25
          55         969         11
          55        1001          5
          55        1003         55
          55        1019          5
          55        1051          9
          55        1054          8
          55        1066         29
          55        1141         10
          55        1159         16
          55        1265          7
          55        1278         17
          55        1299         14
          55        1302         65
          55        1317         24
          55        1339          8
          55        1441         18
          55        1454         18
          55        1502         21
          55        1524         27
          55        1538         32
          55        1551         21
          55        1578         23
          55        1587         14
          55        1592          8
          55        1610         26
          55        1636         12
          55        1656         13
          55        1687          6
          55        1718         11
          55        1770         19
          55        1785         24
          55        1820         20
          55        1896         25
          55        1901         24
          55        1926         27
          55        1959         15
          55        2025         11
          55        2051         10
          55        2082         16
          55        2100         13
          55        2199         56
          55        2215         19
          55        2239         17
          55        2249         18
          55        2257         16
          55        2258          8
          55        2259          3
          55        2278         18
          55        2362          4
          55        2389         48
          55        2402         31
          55        2426         19
          55        2434          4
          55        2501          8
          55        2510         17
          55        2533         19
          55        2620          6
          55        2777          8
          55        2836         27
          55        2889         44
          55        3103         12
          55        3151        115
          55        3224         26
          55        3285          5
          55        3648         14
          55        6557         22
          56          79         17
          56         187          9
          56         204         39
          56         232         21
          56         301         51
          56         329         34
          56         390         16
          56         399         26
          56         442         16
          56         463         13
          56         472          8
          56         532         15
          56         587         21
          56         589         13
          56         649         40
          56         759         29
          56         776         38
          56         809          5
          56         925         42
          56         930          6
          56         943         39
          56         949         29
          56        1100         13
          56        1190         16
          56        1197         22
          56        1205         18
          56        1365          5
          56        1449          6
          56        1540         16
          56        1693          7
          56        1756         21
          56        1884         28
          56        1966         11
          56        2248         33
          56        2322         16
          56        2439         14
          56        2445         23
          56        2583         17
          56        2674         20
          56        2723         59
          56        2860         17
          56        3273          5
          56        3601          5
          57          74         14
          57         154         19
          57         159         14
          57         191         17
          57         204         34
          57         214          4
          57         222         14
          57         232          7
          57         236         11
          57         244          4
          57         270         21
          57         278         13
          57         288         18
          57         300         18
          57         301         51
          57         325         18
          57         336         10
          57         370         15
          57         378         17
          57         448         24
          57         483         13
          57         485         19
          57         500         19
          57         505         12
          57         506         18
          57         518         17
          57         525          9
          57         543         16
          57         594         20
          57         608         15
          57         674          8
          57         682         24
          57         714         54
          57         753          6
          57         761         14
          57         775         31
          57         789         16
          57         798         29
          57         799         12
          57         842         19
          57         865         12
          57         866         30
          57         870         19
          57         875         18
          57         882         23
          57         895         21
          57         900          6
          57         905         38
          57         959         11
          57        1024         21
          57        1030         16
          57        1056         26
          57        1160         17
          57        1208         15
          57        1248         13
          57        1253          9
          57        1263         15
          57        1265         16
          57        1278         26
          57        1420         31
          57        1443         15
          57        1565         32
          57        1572         22
          57        1582         31
          57        1588         12
          57        1653         12
          57        1749         14
          57        1828         12
          57        1897         14
          57        1900         30
          57        1903          9
          57        1918         43
          57        1939         14
          57        2008         24
          57        2095         14
          57        2149         10
          57        2247         19
          57        2297         14
          57        2312         19
          57        2433          5
          57        2438         18
          57        2443         27
          57        2459         14
          57        2497         18
          57        2582         22
          57        2594         11
          57        2600         17
          57        2620          7
          57        2648         23
          57        2666         22
          57        2667          6
          57        2703         22
          57        2710         18
          57        2770          6
          57        2883         28
          57        3027         18
          57        3107         19
          57        3131         20
          57        3189         12
          57        3280         21
          57        3399         16
          58         214          4
          58         273         18
          58         540         25
          58         564         13
          58         664          8
          58         869         23
          58         878         33
          58         884         10
          58         925         18
          58        1081         11
          58        1084         30
          58        1110         27
          58        1196         18
          58        1432          7
          58        1442         16
          58        1599         16
          58        1628         14
          58        1964         29
          59          10         14
          59         185         17
          59         519          7
          59         595         18
          59         665         14
          59         691         11
          59         793         24
          59         918         14
          59         927         18
          59        1002         28
          59        1055         20
          59        1127          9
          59        1151         60
          59        1290          4
          59        1472         28
          59        1761         14
          59        2263         22
          59        2266         12
          59        2360         12
          59        2368          7
          59        2530         10
          59        2537         12
          59        2691         14
          59        2714         18
          59        3046         18
          59        3081         28
          59        3477          7
          60          78         29
          60         142         43
          60         206         27
          60         212         12
          60         496         18
          60         526         22
          60         591         21
          60         651         22
          60         747          8
          60         759         22
          60         773         20
          60         794         23
          60         798         16
          60         822         14
          60         838         14
          60         845         11
          60         907         49
          60         963         20
          60         969         11
          60         978         12
          60        1026          5
          60        1036         16
          60        1051          9
          60        1054          6
          60        1197         88
          60        1288         22
          60        1297         13
          60        1327         11
          60        1408          5
          60        1423         35
          60        1615         22
          60        1767         22
          60        1789         22
          60        1885         16
          60        1903         21
          60        1929         13
          60        1964         20
          60        2021         16
          60        2532         22
          60        2540         20
          60        2799         16
          60        2822         22
          60        3154         79
          60        3519         16
          60        4363         22
          61           8         17
          61         158         18
          61         317          9
          61         727         17
          61         804         21
          61         807         23
          61         870         21
          61         911         21
          61         944         17
          61         999         11
          61        1001          5
          61        1024         17
          61        1053         21
          61        1054          8
          61        1106         60
          61        1118         14
          61        1284         40
          61        1285         17
          61        1321         13
          61        1322         18
          61        1362         17
          61        1384         12
          61        1504         35
          61        1527         23
          61        1652         49
          61        1720          5
          61        1726         22
          61        1742         17
          61        1985          6
          61        2067         19
          61        2081         14
          61        2112         19
          61        2154          8
          61        2155         22
          61        2185         21
          61        2237         14
          61        2322         23
          61        2366         42
          61        2476         16
          61        2715         10
          61        2752         22
          61        2842         10
          61        2870         23
          61        3138         18
          61        3443         49
          61        3523         25
          61        3804          4
          62          98          4
          62         212         12
          62         275         13
          62         277          4
          62         288         20
          62         356          8
          62         367         15
          62         540         17
          62         671         15
          62         737         15
          62         793         24
          62         802         15
          62         836         20
          62         854         18
          62         913         10
          62         923         20
          62         976         13
          62        1015         18
          62        1024         13
          62        1034         18
          62        1049         15
          62        1081         13
          62        1094         13
          62        1102         12
          62        1119         13
          62        1131         18
          62        1138         15
          62        1166         13
          62        1222         15
          62        1231         32
          62        1238         16
          62        1259         18
          62        1278         15
          62        1325          7
          62        1326         18
          62        1331         17
          62        1332         10
          62        1365         24
          62        1371         85
          62        1415         13
          62        1429         17
          62        1460         21
          62        1471         18
          62        1477         15
          62        1494         28
          62        1509         17
          62        1619         15
          62        1653         18
          62        1672         22
          62        1724         13
          62        1804         13
          62        1965         17
          62        2001         14
          62        2037         39
          62        2080         48
          62        2110         15
          62        2176         12
          62        2193         30
          62        2338         21
          62        2370         12
          62        2517         10
          62        2705         15
          62        2727         15
          62        2739         11
          62        2741          8
          62        2759         52
          62        2917         14
          62        2924         16
          62        3470         13
          62        3765         19
          63          58         31
          63          74         14
          63         170          7
          63         185         17
          63         223         14
          63         305         15
          63         319         17
          63         370         15
          63         390         13
          63         414          9
          63         448         24
          63         487         49
          63         496         18
          63         497         28
          63         500         19
          63         506          6
          63         518         17
          63         522         20
          63         523         21
          63         572         19
          63         587         21
          63         589         13
          63         590         12
          63         620         18
          63         628         22
          63         719         15
          63         748         15
          63         793         18
          63         817         18
          63         904          5
          63         928          8
          63         932         48
          63         993         15
          63         998         12
          63        1079         13
          63        1164         21
          63        1188         18
          63        1291         17
          63        1312         21
          63        1322         15
          63        1365         11
          63        1458         19
          63        1473         12
          63        1536         24
          63        1549         15
          63        1592         19
          63        1607         13
          63        1703         15
          63        1710          7
          63        1943         47
          63        2149         31
          63        2177         26
          63        2181         16
          63        2250         19
          63        2340          8
          63        2378         22
          63        2473         18
          63        2474         16
          63        2529          6
          63        2758          7
          63        2774          9
          63        2813         30
          63        2962          5
          63        2995         26
          63        3059         11
          63        3222         36
          63        3276         67
          63        3280         15
          63        3308         16
          63        3374         12
          64          80         15
          64         159         22
          64         162         15
          64         381         17
          64         427         17
          64         436         14
          64         462         11
          64         467         13
          64         514         21
          64         540         29
          64         634         15
          64         660         12
          64         666         28
          64         740         18
          64         760         15
          64         763         12
          64         809         15
          64         811         12
          64         817         18
          64         855         32
          64         867         21
          64         881         15
          64         908         15
          64         944         12
          64         967         13
          64        1011         13
          64        1076         11
          64        1088         14
          64        1105         16
          64        1146         16
          64        1154         15
          64        1175         65
          64        1183         18
          64        1251         15
          64        1288         31
          64        1336         15
          64        1351         17
          64        1449          9
          64        1535          4
          64        1543         18
          64        1546         11
          64        1551         16
          64        1575         18
          64        1625         12
          64        1627         46
          64        1631         12
          64        1653         15
          64        1682         10
          64        1688         13
          64        1798         17
          64        1833         11
          64        1838          9
          64        1886         24
          64        1887         21
          64        1890         18
          64        1925         22
          64        1937         10
          64        2225         14
          64        2258         35
          64        2292         17
          64        2478        109
          64        2515         15
          64        2523         56
          64        2665         15
          64        2923         21
          64        3300         15
          64        5293         27
          64        5351         12
          65         148         12
          65         165         12
          65         166         30
          65         167         12
          65         214         57
          65         250         12
          65         254         18
          65         263         12
          65         271         25
          65         277         46
          65         278         14
          65         284         19
          65         293         29
          65         319         17
          65         320          7
          65         325         18
          65         333         25
          65         382         15
          65         402         16
          65         404         25
          65         407         18
          65         420         18
          65         457         43
          65         463         14
          65         467         18
          65         480         20
          65         485         16
          65         536         13
          65         543          9
          65         563         14
          65         589         13
          65         594         20
          65         623         20
          65         635         12
          65         655          8
          65         670         18
          65         714         25
          65         731          9
          65         733         16
          65         757         27
          65         800         49
          65         822         14
          65         836         12
          65         839         14
          65         860         12
          65         895          4
          65         903         11
          65         905         38
          65         910         19
          65         918         47
          65         925         61
          65         933         16
          65         935         29
          65         964          4
          65         967         57
          65         978         12
          65         995         29
          65        1005         27
          65        1011         14
          65        1027         18
          65        1043          8
          65        1054          6
          65        1072         19
          65        1086         11
          65        1094         18
          65        1099         14
          65        1102         27
          65        1136         27
          65        1186         17
          65        1187         12
          65        1195          4
          65        1211          9
          65        1218         18
          65        1263         27
          65        1267         39
          65        1284         18
          65        1286         29
          65        1345         12
          65        1388         18
          65        1424          7
          65        1471         24
          65        1480         25
          65        1549         29
          65        1595         20
          65        1630          9
          65        1644         17
          65        1658          9
          65        1663         18
          65        1686         10
          65        1688         17
          65        1772         30
          65        1914         23
          65        1950         13
          65        1953         35
          65        1965         23
          65        2061         25
          65        2093         21
          65        2095         22
          65        2104         15
          65        2127         18
          65        2371         10
          65        2435         21
          65        2462         18
          65        2486         34
          65        2706         17
          65        2711         22
          65        2713         18
          65        2728          7
          65        2731         18
          65        2784         20
          65        2837         29
          65        2995         21
          65        3024          5
          65        3148         26
          65        3319         26
          65        3353         29
          65        3901         18
          65        5445          6
          66           0         16
          66         117         14
          66         130         15
          66         150          7
          66         161         22
          66         162         12
          66         175         66
          66         182         10
          66         201          5
          66         211         28
          66         213         17
          66         214         57
          66         227         12
          66         271         25
          66         278         19
          66         307         29
          66         320          7
          66         339         25
          66         352          7
          66         361         17
          66         363         29
          66         364         29
          66         372         29
          66         387          8
          66         406         19
          66         411         27
          66         426         22
          66         433          9
          66         438          4
          66         439          7
          66         455         26
          66         457         12
          66         484         29
          66         488         13
          66         501          6
          66         507         18
          66         510         26
          66         511         18
          66         530         23
          66         532         69
          66         557          8
          66         593         46
          66         607         18
          66         610         21
          66         618         27
          66         631         18
          66         649         27
          66         655         11
          66         660         12
          66         664         17
          66         682         24
          66         707         15
          66         714         27
          66         721          6
          66         798         29
          66         878         51
          66         893         11
          66         919         23
          66         930          6
          66         944         22
          66         970         15
          66         983         17
          66         985         19
          66        1020         18
          66        1036         25
          66        1057         24
          66        1060         16
          66        1065         18
          66        1084         30
          66        1087         22
          66        1135         21
          66        1142         13
          66        1152          5
          66        1157         28
          66        1165         17
          66        1171          4
          66        1177         17
          66        1214         18
          66        1222         18
          66        1234          4
          66        1242         55
          66        1246         52
          66        1268         26
          66        1276          9
          66        1333          9
          66        1371         85
          66        1418         11
          66        1420         27
          66        1440         16
          66        1476         10
          66        1481         17
          66        1535         32
          66        1573         18
          66        1574         31
          66        1611         18
          66        1641         18
          66        1663         27
          66        1709         28
          66        1716         44
          66        1733         17
          66        1735         10
          66        1739         17
          66        1740         12
          66        1765         15
          66        1792         13
          66        1799         42
          66        1816         14
          66        1821         28
          66        1851         10
          66        1865         29
          66        1919         22
          66        1971         18
          66        2000         18
          66        2034          5
          66        2172          4
          66        2221         18
          66        2255         17
          66        2292         74
          66        2306         18
          66        2348          5
          66        2390         26
          66        2419         24
          66        2440         11
          66        2455         18
          66        2462         28
          66        2546         24
          66        2552         10
          66        2556          9
          66        2557         16
          66        2613         28
          66        2625         10
          66        2638         26
          66        2652         31
          66        2714         15
          66        2723         13
          66        2724         16
          66        2783         17
          66        2801         18
          66        2847         17
          66        2968         18
          66        2978         26
          66        3096         27
          66        3410         18
          66        3428         18
          66        4062          4
          66        4651         13
          66        4817         24
          66        5917         14
          67          74         25
          67          92         41
          67          96         19
          67         120         94
          67         146         25
          67         160         19
          67         166         18
          67         178         14
          67         179         14
          67         182         10
          67         213         17
          67         225         60
          67         259        102
          67         277         14
          67         278         19
          67         290         11
          67         301         43
          67         317         86
          67         327         53
          67         333         19
          67         352          7
          67         358         30
          67         364         29
          67         369         20
          67         387         16
          67         397         13
          67         406          4
          67         414         33
          67         415         28
          67         423         29
