Fri Feb 07 2020 22:29:44 GMT-0500 (Eastern Standard Time) - Run Time: 2908ms

Cross Tabulation Query Form - Trip - 2016 v1.1

Row: 2006 GTA zone of origin - gta06_orig
Column: Straight line trip length in Metre - trip_m
Table: Planning district of origin - pd_orig

RowG:
ColG:
TblG:(1)

Filters:
Start time of trip - start_time In 600-900
and
2006 GTA zone of origin - gta06_orig In 1-90
and
2006 GTA zone of destination - gta06_dest In 1-90

Trip 2016
ROW : gta06_orig
COLUMN : trip_m

TABLE    : pd_orig (PD 1 of Toronto)

  gta06_orig      trip_m      total
          72        2745          5
          72        2808         19
          72        2824         28
          72        2889         44
          72        2935         36
          72        2944         26
          72        2981          6
          72        2988         20
          72        2999         27
          72        3006         31
          72        3037         33
          72        3049         19
          72        3151        115
          72        3184         15
          72        3202         11
          72        3223         36
          72        3251          5
          72        3266          5
          72        3318         31
          72        3325         19
          72        3452          5
          72        3472         26
          72        3490          6
          72        3504         26
          72        3597          9
          72        3601          5
          72        3608         11
          72        3647        115
          72        3693          5
          72        3763         19
          72        3842         33
          73          70         18
          73         167         32
          73         464         12
          73         499         15
          73         551         31
          73         601          6
          73         633          6
          73         668         13
          73         692         13
          73         799          7
          73         811          7
          73         832         44
          73         870         28
          73         903         14
          73         959         23
          73         993         38
          73        1076         25
          73        1282         26
          73        1482         13
          73        1527         45
          73        1727          7
          73        1841          7
          73        1845         78
          73        2237          7
          73        2302          6
          73        2433          7
          73        2529         24
          73        2575         28
          73        2807          7
          73        2910         27
          73        2942         40
          73        3086         45
          73        3159         44
          73        3662         38
          74         152          6
          74         221          7
          74         241          6
          74         285         33
          74         348          7
          74         451         17
          74         504        163
          74         525          9
          74         640         16
          74         731         14
          74         784        163
          74         790         22
          74         798          7
          74         939          7
          74         959         17
          74        1109          4
          74        1273         24
          74        1338         57
          74        1369          7
          74        1385          7
          74        1447          7
          74        1558          7
          74        1585         27
          74        1670        163
          74        1677         25
          74        1689         19
          74        2240         49
          74        2330          7
          74        2422          7
          74        2572          7
          74        2607         49
          74        2610          7
          74        3527          7
          75         355          7
          75        1090         39
          75        1129          6
          75        1224         28
          75        1399          5
          75        1515         18
          75        1593          5
          75        1755         73
          75        1817          7
          75        1901         18
          75        2016         28
          75        2046         24
          75        2049        103
          75        2183          7
          75        2296         11
          75        2395         63
          75        2446          7
          75        2644          6
          75        2733          7
          75        2766         26
          76         292          7
          76         312        115
          76         331         99
          76         497         21
          76         578         28
          76         596          7
          76         659          7
          76         778          7
          76         815          7
          76         993         73
          76        1100         99
          76        1135         18
          76        1204          3
          76        1287         26
          76        1294         22
          76        1303        129
          76        1314          7
          76        1344         16
          76        1388         40
          76        1390          7
          76        1451          7
          76        1504         88
          76        1601          7
          76        1721         40
          76        1806         13
          76        1808         48
          76        1860         13
          76        1877         21
          76        1913          7
          76        2166          7
          76        2302         18
          76        2352         58
          76        2422          7
          76        5669         35
          77         194         11
          77         201         12
          77         218         18
          77         253         18
          77         353         11
          77         371         16
          77         379         18
          77         569         27
          77         576         22
          77         620         19
          77         624         17
          77         657         26
          77         676         11
          77         727         29
          77         832          9
          77         912         18
          77         935         27
          77         960         18
          77         974         16
          77         992         29
          77        1027         29
          77        1054         18
          77        1056         26
          77        1087         12
          77        1095         18
          77        1096         29
          77        1129         20
          77        1145         11
          77        1170         18
          77        1183         11
          77        1191         18
          77        1226         18
          77        1236         18
          77        1247         19
          77        1258         18
          77        1278         26
          77        1315         18
          77        1341         18
          77        1375         18
          77        1386         18
          77        1395         12
          77        1413         26
          77        1419         18
          77        1435         16
          77        1453         29
          77        1463         18
          77        1465         17
          77        1473         18
          77        1477         29
          77        1481         26
          77        1491         16
          77        1514         18
          77        1517         27
          77        1520         18
          77        1521         18
          77        1545         18
          77        1557         18
          77        1574         18
          77        1594         18
          77        1603         14
          77        1606         18
          77        1611         29
          77        1628         16
          77        1633         29
          77        1636         18
          77        1648         18
          77        1654         26
          77        1666         29
          77        1678         15
          77        1680         14
          77        1688         14
          77        1696         13
          77        1735         18
          77        1798         27
          77        1816         37
          77        1817         18
          77        1821         18
          77        1840          4
          77        1888         11
          77        1889         18
          77        1915         36
          77        1920         27
          77        1934         18
          77        2116         29
          77        2163         18
          77        2386         23
          77        2411         11
          77        2438         18
          77        2688         26
          77        2715          5
          77        2849         18
          77        2989         56
          77        3030         14
          77        3048         31
          77        3487         18
          77        4426         21
          77        4799         15
          78         229          5
          78         257         44
          78         331         18
          78         344          9
          78         713         29
          78         767         18
          78         907         16
          78         972          7
          78         976         18
          78         982         39
          78        1038         18
          78        1154         12
          78        1194         26
          78        1196         18
          78        1215         27
          78        1222         14
          78        1247         18
          78        1258         26
          78        1298         13
          78        1352         11
          78        1467         16
          78        1468         18
          78        1471         18
          78        1473         18
          78        1478         14
          78        1488         11
          78        1515         18
          78        1543         42
          78        1579         17
          78        1588         12
          78        1615         27
          78        1677          9
          78        1683         42
          78        1716         14
          78        1717         42
          78        1726         18
          78        1757         18
          78        1772         29
          78        1774          7
          78        1779         14
          78        1781         12
          78        1797         14
          78        1824         18
          78        1905         16
          78        1947         22
          78        1967         18
          78        1980         18
          78        1994         18
          78        2009         17
          78        2041         12
          78        2056         11
          78        2116         11
          78        2163         14
          78        2209         16
          78        2275         27
          78        2672          9
          78        2692         18
          78        2970         36
          78        3035         29
          78        3095         27
          78        3249         10
          78        3268          6
          78        3285         18
          78        3403         18
          78        3425         27
          78        3562         29
          78        3765          9
          78        3791         12
          78        3801         18
          79          95         18
          79         397         15
          79         436         21
          79         449         18
          79         496         18
          79         497         13
          79         535         51
          79         537         16
          79         584         14
          79         592         14
          79         608         25
          79         626         46
          79         702         19
          79         722         18
          79         754         18
          79         769         22
          79         774         18
          79         789         18
          79         810          4
          79         811         13
          79         837         22
          79         845         38
          79         847         12
          79         850         14
          79         853         46
          79         880         14
          79         889          4
          79         909         22
          79         940         15
          79         945         11
          79         989         28
          79         999         18
          79        1003         18
          79        1004         26
          79        1007         34
          79        1008         18
          79        1010         22
          79        1013         45
          79        1042         17
          79        1083         19
          79        1084         93
          79        1085         18
          79        1091         22
          79        1098         14
          79        1107         36
          79        1119         13
          79        1141         85
          79        1160         18
          79        1173         14
          79        1293         15
          79        1296         36
          79        1305         25
          79        1316         18
          79        1322         15
          79        1346         22
          79        1349         13
          79        1369         26
          79        1388         45
          79        1400         16
          79        1426         22
          79        1433         15
          79        1436          4
          79        1441         15
          79        1451         10
          79        1462         18
          79        1482         19
          79        1495         22
          79        1496         18
          79        1501         15
          79        1505         97
          79        1513         14
          79        1517          4
          79        1519         25
          79        1546         18
          79        1576         22
          79        1593         18
          79        1597         10
          79        1606         18
          79        1611         25
          79        1625         25
          79        1629         18
          79        1635         15
          79        1656         22
          79        1663         14
          79        1668         30
          79        1689         34
          79        1706         16
          79        1716         25
          79        1717         22
          79        1727         18
          79        1728         22
          79        1742         22
          79        1758         25
          79        1765         15
          79        1783         18
          79        1789         76
          79        1799         18
          79        1863         15
          79        1871         22
          79        1881         18
          79        1884         18
          79        1901         72
          79        1902         25
          79        1919         22
          79        1929         14
          79        1972         25
          79        1996         15
          79        2020         21
          79        2045         16
          79        2048         17
          79        2081         15
          79        2119         26
          79        2128         33
          79        2137         42
          79        2144         18
          79        2155         34
          79        2184         22
          79        2186         10
          79        2197         11
          79        2218         25
          79        2315         14
          79        2328         18
          79        2344         25
          79        2353         14
          79        2398         18
          79        2406         22
          79        2420         22
          79        2433         34
          79        2468         44
          79        2476         19
          79        2516         22
          79        2518         22
          79        2535         14
          79        2545         22
          79        2603         72
          79        2640         18
          79        2650          4
          79        2662         18
          79        2669         22
          79        2683         22
          79        2808         38
          79        2837         25
          79        2906         26
          79        2988         18
          79        2996        163
          79        3179         39
          79        3232          7
          79        3244         18
          79        3330         18
          79        3398         17
          79        3401         72
          79        3436         35
          79        3438         19
          79        3495         18
          79        3526         18
          79        3561         25
          79        3577         18
          79        3609         25
          79        3684         22
          79        3747         17
          79        3864         22
          79        3993         17
          79        4319         18
          79        5478         22
          80         234          9
          80         387         27
          80         895          4
          80         945          4
          80        1064          4
          80        1093          4
          80        1123         18
          80        1178         39
          80        1191          4
          80        1201         13
          80        1253         25
          80        1276         17
          80        1335          4
          80        1396          4
          80        1403         14
          80        1427         14
          80        1507          4
          80        1667         14
          80        1693         18
          80        1731         14
          80        1740         21
          80        1768         15
          80        1787         21
          80        1806         15
          80        1827         21
          80        1848         18
          80        1879         21
          80        1940         39
          80        1949         10
          80        2006          4
          80        2021         21
          80        2065          4
          80        2092         22
          80        2200         18
          80        2334          7
          80        2445         19
          80        2746         15
          80        2826         13
          80        2871         14
          80        2967          7
          80        3107         14
          80        3391          6
          80        3582          4
          80        3868         19
          81         822          8
          81        1828         19
          81        2239         15
          81        2368          7
          81        2593         35
          81        2694         14
          81        3019          8
          81        3101          8
          81        3358         10
          81        3578         21
          81        3703         10
          81        3828          8
          81        3850          4
          81        3907         10
          81        4140          7
          81        4244         15
          81        5012          8
          81        5437         35
          82         228         35
          82         259          4
          82         352         13
          82         356         13
          82        1471          4
          82        1635         20
          82        1674          4
          82        1692         19
          82        1770         19
          82        1812         19
          82        1895         18
          82        1984         19
          82        2005          4
          82        2028         19
          82        2050         18
          82        2129         17
          82        2149          4
          82        2373          7
          82        2408          4
          82        2425         15
          82        2433         19
          82        2454          4
          82        2480         23
          82        2591          4
          82        2625         16
          82        2668          4
          82        2678          4
          82        2754          4
          82        2831         33
          82        2914         18
          82        2942         18
          82        2955          4
          82        3328         29
          82        3448         40
          82        3775         20
          82        4201         18
          82        4309         23
          82        4541         35
          82        6532          4
          83        2813         19
          84         259          4
          84         288         28
          84         387         27
          84         429         16
          84         468         38
          84         786         10
          84         800         14
          84         994         19
          84        1006         49
          84        1026         69
          84        1068         17
          84        1246          6
          84        1249         23
          84        1266         23
          84        1276         19
          84        1325          7
          84        1333         28
          84        1384         17
          84        1494         28
          84        1501         16
          84        1519         22
          84        1545         23
          84        1574         19
          84        1580         17
          84        1606         28
          84        1635         37
          84        1680         22
          84        1701         17
          84        1710         22
          84        1725         17
          84        1730         22
          84        1733         17
          84        1737         28
          84        1744         16
          84        1749         19
          84        1849         19
          84        1856         22
          84        1860         17
          84        1891         23
          84        1896         19
          84        1914         23
          84        1915         16
          84        1924         18
          84        1926         54
          84        1955         23
          84        1957         19
          84        1973         18
          84        2047         14
          84        2102         18
          84        2114         19
          84        2122         19
          84        2176         37
          84        2203         19
          84        2208         22
          84        2216         19
          84        2220         15
          84        2261         32
          84        2262         19
          84        2263         22
          84        2277         23
          84        2278         18
          84        2312         19
          84        2314         69
          84        2322         22
          84        2326         17
          84        2350         28
          84        2357         23
          84        2365         23
          84        2397         17
          84        2403         19
          84        2443         27
          84        2472         23
          84        2525         22
          84        2530          4
          84        2531          4
          84        2535         23
          84        2575         15
          84        2590         19
          84        2614         19
          84        2616         16
          84        2629          6
          84        2643         29
          84        2652         18
          84        2653         28
          84        2662         13
          84        2663         23
          84        2680         18
          84        2689         19
          84        2725         10
          84        2824         19
          84        2832         38
          84        2870         16
          84        2926         14
          84        2930         18
          84        3009         28
          84        3061         22
          84        3094         28
          84        3144         48
          84        3175         19
          84        3229         19
          84        3241         22
          84        3257         19
          84        3260          6
          84        3299         37
          84        3301         18
          84        3311         23
          84        3320         19
          84        3345         23
          84        3410         19
          84        3699         23
          84        3713         17
          84        3752         17
          84        3854         23
          84        4018         22
          84        4026         16
          84        4043         22
          84        4123         17
          84        4172         17
          84        4359         15
          84        4364         22
          84        4399         23
          84        4409         19
          84        5938         16
          89         185         11
          89         259         20
          89         265         20
          89         272         20
          89         359         53
          89         404         32
          89         437         14
          89         463         21
          89         560         20
          89         585         22
          89         776         27
          89         790         20
          89         822         71
          89         849         23
          89         860         14
          89         889         20
          89         917         20
          89         942         33
          89         997         22
          89        1076         22
          89        1120         37
          89        1273         20
          89        1724         22
          89        1732          4
          89        1736         27
          89        1750         20
          89        1765         20
          89        1766          9
          89        1794         20
          89        1925         22
          89        1957         20
          89        1982         27
          89        2021          4
          89        2023         20
          89        2064         20
          89        2175         20
          89        2199          4
          89        2228         20
          89        2250         20
          89        2291         22
          89        2374         20
          89        2377         20
          89        2378         22
          89        2406         20
          89        2410         22
          89        2425         15
          89        2435         22
          89        2486         15
          89        2490         34
          89        2513         14
          89        2521         20
          89        2574         46
          89        2578         23
          89        2597         35
          89        2639         22
          89        2642         20
          89        2643         27
          89        2645         17
          89        2664         20
          89        2687          4
          89        2695         17
          89        2698         22
          89        2711         20
          89        2716         20
          89        2723         15
          89        2761         15
          89        2789         20
          89        2790          3
          89        2836         27
          89        2854         13
          89        2855          4
          89        2861         20
          89        2898         18
          89        2907         20
          89        2910         27
          89        2917         27
          89        2930         17
          89        2935         14
          89        2968          4
          89        2976          7
          89        2982         14
          89        2988         20
          89        2994         20
          89        3001         20
          89        3027         18
          89        3028         20
          89        3031         36
          89        3038         17
          89        3045         49
          89        3055         18
          89        3063         20
          89        3070         20
          89        3074         20
          89        3075         23
          89        3087         23
          89        3090         12
          89        3091          5
          89        3096          3
          89        3111         17
          89        3126          4
          89        3139         41
          89        3144         20
          89        3157         27
          89        3172         13
          89        3177         22
          89        3180          4
          89        3202          4
          89        3225         20
          89        3240          6
          89        3241         20
          89        3254         35
          89        3266         20
          89        3273         20
          89        3275         20
          89        3291         20
          89        3294         20
          89        3305         27
          89        3313         23
          89        3344         27
          89        3351         18
          89        3385         14
          89        3386         37
          89        3394         20
          89        3433         22
          89        3434         18
          89        3444         20
          89        3447         18
          89        3467         20
          89        3469         41
          89        3482         15
          89        3485         12
          89        3487         27
          89        3489         20
          89        3495         27
          89        3528         33
          89        3546         20
          89        3653          9
          89        3734         22
          89        3738         37
          89        3910         20
          89        3994          4
          89        3996          4
          89        4014         56
          89        4140         22
          89        4146         20
          89        4175         20
          89        4398         23
          89        4493         27
          89        4496         20
          89        4532         41
          89        4545         23
          89        4622         20
          89        4656         18
          89        4663         58
          89        4696         20
          89        7277         37
          90          36         32
          90          70         20
          90          96         36
          90         162         57
          90         345         16
          90         351         16
          90         353         11
          90         374         18
          90         407         43
          90         431         25
          90         529         20
          90         544         66
          90         549         11
          90         576         22
          90         581         19
          90         604          9
          90         621         16
          90         646         15
          90         655          3
          90         676         11
          90         679          3
          90         697         20
          90         703         32
          90         712         11
          90         794         20
          90         803         17
          90         831         19
          90         841         20
          90         852         23
          90         913          3
          90        1000         27
          90        1041          4
          90        1060         33
          90        1072         11
          90        1079         18
          90        1086         19
          90        1112         32
          90        1129         20
          90        1165         19
          90        1180         19
          90        1190         36
          90        1191          7
          90        1204          3
          90        1208         16
          90        1231         32
          90        1240         18
          90        1301         17
          90        1306          3
          90        1323         20
          90        1328         32
          90        1353         86
          90        1382         32
          90        1386         15
          90        1390          3
          90        1470         37
          90        1480         41
          90        1491         17
          90        1508         11
          90        1523         17
          90        1535         32
          90        1552         77
          90        1571         14
          90        1572          6
          90        1582         16
          90        1586         18
          90        1598         27
          90        1602         11
          90        1623         17
          90        1627         17
          90        1633         25
          90        1639         19
          90        1651         11
          90        1681          7
          90        1707         17
          90        1718         11
          90        1742         20
          90        1752          6
          90        1755         18
          90        1758         17
          90        1760         20
          90        1762         20
          90        1779         20
          90        1802         29
          90        1820         18
          90        1831         20
          90        1835          3
          90        1838         18
          90        1842         33
          90        1851         18
          90        1877         19
          90        1888         43
          90        1894         22
          90        1907         20
          90        1911          3
          90        1912         32
          90        1923         17
          90        1949          4
          90        1952         20
          90        1953         22
          90        1962         20
          90        1972         18
          90        1986         11
          90        1991         11
          90        2000          4
          90        2006         19
          90        2012          5
          90        2015         41
          90        2020         19
          90        2025         11
          90        2035         19
          90        2044         27
          90        2071         11
          90        2075         18
          90        2076         20
          90        2079          3
          90        2081         18
          90        2083          3
          90        2098         17
          90        2106         22
          90        2111         11
          90        2114          3
          90        2118         17
          90        2121          6
          90        2144         20
          90        2147          3
          90        2151         17
          90        2168          4
          90        2173          3
          90        2182         18
          90        2184         27
          90        2190          3
          90        2198         20
          90        2199         22
          90        2207         41
          90        2214         10
          90        2215         18
          90        2227         17
          90        2231         22
          90        2248         17
          90        2258         17
          90        2275         18
          90        2282         16
          90        2303         32
          90        2305         20
          90        2311         16
          90        2319         11
          90        2331         20
          90        2347         18
          90        2353         16
          90        2354         16
          90        2383         16
          90        2402          8
          90        2406         19
          90        2417          3
          90        2426          3
          90        2428         23
          90        2448         18
          90        2456          3
          90        2462          4
          90        2480         16
          90        2482          7
          90        2489         17
          90        2499         18
          90        2503          5
          90        2506         20
          90        2511         17
          90        2527         18
          90        2529          4
          90        2537         17
          90        2538         12
          90        2563         12
          90        2582         27
          90        2597         19
          90        2615          4
          90        2637          9
          90        2638          4
          90        2652         10
          90        2686          4
          90        2691         29
          90        2703         22
          90        2766         27
          90        2768         37
          90        2773         13
          90        2777         19
          90        2783         16
          90        2793         22
          90        2824         18
          90        2832         17
          90        2868         15
          90        2881          4
          90        2887         27
          90        2889          4
          90        2900         38
          90        2902          4
          90        2918          3
          90        2923          4
          90        2935         19
          90        2958          4
          90        2961         20
          90        2966          5
          90        2994         19
          90        2998         27
          90        3017         17
          90        3022          5
          90        3027         22
          90        3033         20
          90        3054          8
          90        3058         20
          90        3065         33
          90        3066         27
          90        3067         18
          90        3072         17
          90        3073          4
          90        3095          4
          90        3116         21
          90        3130          4
          90        3141         27
          90        3176          4
          90        3201          4
          90        3221         21
          90        3229         20
          90        3275         15
          90        3297         26
          90        3328         22
          90        3329         71
          90        3349         56
          90        3379         23
          90        3388         20
          90        3390         31
          90        3397         33
          90        3402         20
          90        3427         58
          90        3490         18
          90        3641          4
          90        3707         22
          90        3821         20
          90        3844          4
          90        3860          4
          90        3957         21
          90        3958         17
          90        3981         27
          90        3995         22
          90        3997         20
          90        4003         20
          90        4008          4
          90        4122          7
          90        4184          4
          90        4211         23
          90        4263         20
          90        4288         17
          90        4307         20
          90        4338         22
          90        4487         25
          90        4552         23
          90        6205          7
